#{"t_start": 1674743108.5023897, "env_id": null}
r,l,t
20.0,2396,35841.135359
21.0,1995,35850.769038
21.0,1995,35851.559572
21.0,1995,35852.146303
21.0,1995,35854.238471
21.0,2055,35854.750842
21.0,1995,35856.94659
21.0,1995,35860.131829
21.0,2055,35864.021151
21.0,2055,35864.982135
21.0,2055,35867.553543
21.0,1995,35870.315094
21.0,1995,35873.768163
21.0,1995,35876.61662
21.0,2055,35878.924153
21.0,1995,35878.97587
20.0,3139,35884.671651
21.0,1995,35889.350893
21.0,1995,35889.936379
21.0,2175,35891.961358
21.0,2055,35893.648999
21.0,1995,35894.685158
21.0,2055,35898.943223
21.0,1995,35901.666124
20.0,2543,35902.35411
21.0,1995,35902.641612
21.0,2055,35906.302979
21.0,1995,35907.989613
21.0,1995,35911.441226
21.0,1995,35916.675499
21.0,2055,35917.765503
19.0,2244,35919.024287
21.0,2055,35928.827524
21.0,1995,35929.726629
20.0,2149,35930.031188
21.0,1995,35931.448668
21.0,2055,35933.650954
21.0,1995,35936.83248
21.0,2788,35937.482288
21.0,1995,35939.572356
21.0,1995,35940.539216
21.0,2055,35941.394493
21.0,2055,35945.487074
21.0,1995,35946.02137
21.0,2055,35950.733225
21.0,1995,35955.150443
21.0,1995,35956.261581
21.0,1995,35957.543723
21.0,1995,35968.489704
21.0,2055,35968.737849
21.0,2055,35969.960235
21.0,2055,35971.392348
20.0,2119,35974.82466
21.0,1995,35975.670668
21.0,1995,35976.333061
21.0,2055,35980.594331
21.0,2055,35981.463065
21.0,1995,35984.366277
21.0,1995,35984.869964
21.0,1995,35989.649194
20.0,2580,35989.897526
21.0,1995,35993.884754
21.0,1995,35995.017104
21.0,1995,35996.293462
21.0,2055,36008.661851
21.0,1995,36008.732836
21.0,2055,36011.315317
21.0,1995,36013.607565
21.0,1995,36014.451378
21.0,1995,36015.113626
19.0,2471,36016.466601
21.0,1995,36019.38342
21.0,2055,36021.399722
21.0,1995,36023.600398
21.0,2055,36024.280743
21.0,1995,36028.276436
21.0,1995,36033.554514
21.0,2055,36033.607491
21.0,1995,36034.834943
19.0,2547,36039.181631
21.0,1995,36047.198555
21.0,1995,36047.268411
21.0,1995,36049.860161
21.0,1995,36052.146874
21.0,1995,36052.99973
21.0,1995,36053.661447
21.0,1995,36055.042627
21.0,2055,36061.156864
21.0,2055,36063.36855
21.0,2055,36064.048244
20.0,2580,36069.303591
21.0,2055,36073.675712
18.0,2493,36076.849614
21.0,1995,36078.112894
19.0,2586,36085.061393
21.0,1995,36085.974762
21.0,1995,36086.042608
21.0,1995,36090.999919
21.0,1995,36091.817804
21.0,2055,36093.589944
21.0,1995,36093.784811
20.0,2331,36095.132801
18.0,3388,36099.32527
21.0,2055,36101.041402
21.0,2222,36107.039853
21.0,2055,36109.010113
20.0,2394,36109.6624
21.0,1995,36111.930599
21.0,2055,36116.208984
21.0,2055,36124.397224
21.0,2055,36125.35578
21.0,2175,36127.561293
21.0,1995,36129.014254
21.0,1995,36131.600939
21.0,1995,36131.795464
20.0,2128,36132.350375
21.0,1995,36133.125039
21.0,1995,36137.204915
18.0,3268,36140.424724
20.0,2211,36143.102171
21.0,1995,36147.59879
21.0,1995,36149.885762
19.0,2316,36151.116063
20.0,2315,36153.040645
21.0,2055,36155.218152
21.0,1995,36162.250399
21.0,1995,36163.211403
21.0,1995,36165.422397
21.0,1995,36170.19285
21.0,2055,36170.592095
21.0,1995,36170.973893
20.0,2364,36173.852454
21.0,1995,36175.068328
19.0,2419,36177.736717
21.0,1995,36178.325383
21.0,1995,36180.924316
21.0,1995,36185.436482
21.0,2055,36188.842741
21.0,2235,36193.467044
21.0,2055,36194.173987
21.0,2464,36199.739268
21.0,1995,36200.106446
21.0,1995,36201.070304
21.0,1995,36203.303393
21.0,1995,36208.064247
21.0,1995,36208.864559
21.0,2055,36212.860296
21.0,1995,36216.138174
21.0,2055,36216.700503
19.0,2530,36218.627896
21.0,2055,36219.905749
21.0,1995,36223.336842
20.0,2702,36226.375186
21.0,1995,36226.706627
21.0,1995,36232.008372
21.0,2107,36233.424493
21.0,1995,36238.958031
21.0,2055,36239.138419
21.0,1995,36241.168399
21.0,1995,36246.666746
21.0,2055,36247.030794
21.0,2496,36247.070241
21.0,1995,36250.671549
21.0,2055,36255.046955
21.0,2055,36255.602103
21.0,2055,36258.880255
21.0,2055,36262.257678
21.0,1995,36264.201617
21.0,2055,36265.679038
21.0,1995,36269.882523
21.0,2055,36272.425818
21.0,1995,36276.759689
21.0,2055,36278.065548
21.0,2055,36280.122216
18.0,3304,36281.299202
21.0,1995,36284.528611
21.0,1995,36284.892748
21.0,1995,36284.931927
21.0,1995,36288.567497
21.0,1995,36293.595659
21.0,1995,36296.787192
21.0,1995,36300.207891
19.0,2427,36301.279493
21.0,1995,36302.130933
21.0,1995,36303.586416
21.0,1995,36307.768678
21.0,1995,36310.348739
21.0,2055,36315.796495
21.0,1995,36315.974562
21.0,2055,36319.422334
21.0,1995,36319.474121
21.0,1995,36323.07905
21.0,2055,36323.821799
20.0,2211,36330.773486
21.0,2098,36333.585272
21.0,1995,36334.820396
21.0,1995,36338.189542
21.0,1995,36339.266195
21.0,1995,36340.119024
21.0,1995,36341.583118
19.0,3017,36342.373669
21.0,1995,36345.77461
21.0,1995,36353.795022
21.0,1995,36353.982248
21.0,2055,36358.414731
21.0,2057,36358.415001
19.0,2544,36358.821875
21.0,1995,36361.02246
21.0,1995,36361.836272
21.0,1995,36371.80556
21.0,2326,36375.305996
21.0,1995,36377.544662
21.0,2055,36377.61243
21.0,1995,36378.427253
21.0,1995,36380.682292
21.0,2055,36385.210495
20.0,2624,36391.991937
21.0,1995,36392.50218
21.0,1995,36396.882447
21.0,1995,36396.88274
21.0,1995,36397.280726
21.0,1995,36399.393874
14.0,3388,36399.765705
21.0,1995,36400.147329
20.0,2797,36407.545451
21.0,1995,36409.922513
21.0,1995,36416.450069
21.0,2055,36416.737778
21.0,2055,36416.805354
21.0,1995,36418.71245
21.0,2055,36424.353778
19.0,2796,36428.507651
21.0,1995,36429.818475
21.0,1995,36430.326857
21.0,1995,36434.724199
21.0,1995,36434.724456
21.0,1995,36435.126528
21.0,1995,36437.590845
21.0,1995,36437.996765
21.0,2055,36438.409791
21.0,1995,36445.46155
21.0,1995,36447.808726
21.0,1995,36454.565544
21.0,1995,36454.633102
21.0,2110,36456.446375
21.0,1995,36456.529991
21.0,1995,36462.177779
21.0,2055,36467.476551
21.0,2055,36468.78284
21.0,2055,36469.289411
21.0,1995,36472.663765
21.0,1995,36472.664007
21.0,1995,36476.327128
21.0,2055,36476.695738
20.0,2199,36476.96885
21.0,2220,36480.300815
21.0,2055,36484.798505
21.0,1995,36492.810296
21.0,1995,36492.878335
21.0,2399,36493.655868
21.0,1995,36494.711934
21.0,1995,36494.798709
21.0,1995,36500.457992
21.0,2055,36506.848496
21.0,1995,36506.999626
21.0,1995,36510.711903
21.0,1995,36510.712192
20.0,2211,36511.578016
21.0,1995,36514.329469
21.0,1995,36514.700491
21.0,1995,36514.972841
21.0,2055,36519.52923
21.0,1995,36522.676187
21.0,1995,36530.718965
21.0,1995,36532.617609
21.0,2055,36532.709556
21.0,1995,36532.709803
20.0,2316,36536.879265
21.0,1995,36538.406778
21.0,2055,36545.925769
21.0,2055,36546.075753
21.0,1995,36548.703194
21.0,1995,36548.703452
21.0,1995,36549.585773
21.0,1995,36552.354217
21.0,1995,36552.722794
21.0,2055,36558.498986
21.0,2055,36561.657807
21.0,2055,36569.658082
20.0,2879,36569.681355
21.0,1995,36570.433176
21.0,1995,36570.517723
21.0,2055,36577.501765
20.0,2412,36582.724151
21.0,2055,36585.038854
21.0,2055,36585.187742
20.0,2882,36587.44847
21.0,1995,36587.499579
21.0,2055,36587.777158
21.0,2055,36587.777387
21.0,1995,36590.268599
21.0,1995,36590.635956
21.0,1995,36596.38305
21.0,1995,36599.534416
21.0,1995,36607.807757
21.0,1995,36608.660578
21.0,2055,36608.981228
21.0,2055,36609.723322
21.0,2055,36616.611536
21.0,2055,36621.854677
21.0,1995,36623.176718
21.0,2055,36626.908943
21.0,2055,36626.9092
20.0,2225,36627.401116
21.0,1995,36628.268069
20.0,2149,36628.429478
21.0,1995,36628.644524
20.0,2193,36629.240963
21.0,1995,36634.406211
21.0,2055,36638.829971
21.0,2055,36646.91257
21.0,1995,36647.671209
21.0,1995,36654.596597
20.0,2516,36656.497978
21.0,1995,36659.838855
21.0,1995,36661.16167
20.0,2927,36664.766351
21.0,1995,36665.040001
21.0,2055,36666.179229
21.0,1995,36666.562317
20.0,2338,36673.222475
18.0,2574,36676.463442
21.0,2055,36677.928113
20.0,2395,36680.07617
19.0,2686,36680.397395
21.0,1995,36684.83006
21.0,1995,36685.597825
19.0,3097,36687.2326
21.0,1995,36694.449326
21.0,1995,36699.146537
21.0,1995,36702.567728
20.0,2626,36704.478967
21.0,2055,36705.118023
19.0,2620,36709.662157
20.0,2423,36710.984482
21.0,1995,36711.101887
21.0,1995,36714.368844
21.0,2055,36716.983521
21.0,1995,36717.994952
21.0,1995,36718.327692
19.0,2743,36718.620394
21.0,1995,36723.527158
21.0,2055,36723.916092
21.0,1995,36725.187923
21.0,2055,36733.493597
21.0,1995,36740.475837
21.0,1995,36742.392287
21.0,2055,36744.13351
21.0,1995,36747.505937
21.0,2055,36749.963186
20.0,2076,36750.486094
17.0,2794,36752.141122
21.0,2055,36755.92422
21.0,1995,36756.405818
21.0,2055,36757.264222
21.0,1995,36761.330345
21.0,1995,36761.711483
20.0,2624,36767.78528
20.0,2836,36768.191869
21.0,1995,36771.366093
18.0,2691,36776.264953
21.0,1995,36780.301468
21.0,1995,36782.057151
20.0,2311,36784.39106
21.0,2055,36786.63102
21.0,2055,36789.087015
21.0,1995,36790.15617
21.0,1995,36794.057965
21.0,2299,36794.370501
21.0,2055,36796.54796
21.0,2143,36797.370215
21.0,1995,36799.491515
21.0,2055,36801.00402
21.0,1995,36805.882104
21.0,2055,36807.412629
21.0,2055,36810.641343
21.0,1995,36814.4805
21.0,1995,36818.649452
21.0,1995,36820.400132
21.0,2055,36823.824392
21.0,1995,36824.917443
21.0,1995,36827.42169
21.0,1995,36828.470224
21.0,2055,36833.719568
21.0,1995,36835.574013
20.0,2179,36838.25277
21.0,2055,36840.367843
21.0,1995,36844.100392
21.0,2055,36846.77228
20.0,2846,36848.441939
21.0,1995,36848.810211
17.0,2811,36853.19487
21.0,1995,36856.70968
21.0,1995,36858.471828
21.0,1995,36861.940801
21.0,2055,36864.160544
20.0,2646,36865.062889
21.0,1995,36866.521183
21.0,2220,36869.832974
21.0,1995,36874.031693
20.0,2179,36875.694285
21.0,1995,36876.728867
21.0,1995,36878.827935
21.0,1995,36882.546687
21.0,1995,36885.211703
21.0,1995,36891.631781
20.0,2360,36893.813632
21.0,1995,36895.031588
21.0,2055,36897.906424
21.0,1995,36902.41599
21.0,1995,36903.311128
21.0,1995,36904.766885
19.0,2932,36905.006578
21.0,2055,36909.126972
21.0,2544,36910.610311
21.0,2055,36914.612689
21.0,2055,36915.641298
21.0,2055,36917.740989
21.0,1995,36922.988804
20.0,2607,36923.404577
20.0,2240,36924.97874
21.0,1995,36931.563552
21.0,2055,36933.90084
21.0,1995,36935.672309
20.0,2353,36936.182985
21.0,1995,36940.223248
21.0,2055,36942.259879
21.0,1995,36942.81434
21.0,2055,36943.716137
21.0,1995,36946.965732
21.0,2115,36950.715595
21.0,1995,36952.452035
21.0,2055,36954.628334
21.0,2055,36956.737731
21.0,1995,36960.952448
21.0,2055,36962.517873
21.0,1995,36962.948749
21.0,1995,36971.929251
21.0,2159,36972.689543
21.0,2055,36974.825684
21.0,2055,36975.339571
21.0,2055,36981.47267
21.0,1995,36981.796491
21.0,2055,36982.034985
20.0,2380,36985.605958
21.0,2055,36989.924416
21.0,1995,36992.679107
21.0,1995,36994.803101
19.0,2790,37000.127152
21.0,1995,37000.937751
18.0,2242,37003.643551
20.0,2179,37004.01176
19.0,2728,37004.479296
21.0,1995,37010.679355
21.0,2055,37011.062209
21.0,1995,37013.326511
21.0,2055,37013.961501
21.0,1995,37019.796052
21.0,1995,37020.035786
20.0,2211,37023.553001
21.0,1995,37027.930433
20.0,2273,37028.905561
21.0,1995,37030.703326
21.0,1995,37032.795626
21.0,1995,37038.080244
21.0,1995,37038.890091
21.0,2055,37042.711571
20.0,2195,37046.164973
21.0,1995,37048.560081
21.0,1995,37048.944704
19.0,2442,37050.383275
21.0,1995,37051.203528
21.0,1995,37051.83503
21.0,1995,37057.776779
21.0,1995,37061.317243
21.0,1995,37065.642625
21.0,1995,37068.420921
21.0,1995,37070.516177
20.0,2744,37071.728397
21.0,1995,37075.838373
21.0,1995,37076.651841
19.0,2529,37076.769276
21.0,2055,37081.625849
21.0,2055,37085.093279
21.0,2055,37087.526687
21.0,2055,37089.355223
21.0,2055,37090.178826
21.0,2055,37090.81352
21.0,2055,37096.811712
21.0,2055,37104.785782
17.0,3016,37106.263348
21.0,1995,37106.425013
21.0,2055,37109.672464
21.0,1995,37115.0095
21.0,2055,37116.038659
18.0,2918,37117.083889
21.0,1995,37119.880423
21.0,2339,37120.623971
20.0,2590,37121.287143
21.0,2038,37124.139836
21.0,1995,37125.744105
21.0,1995,37129.014055
21.0,1995,37135.01334
19.0,2676,37140.669822
19.0,2648,37140.956671
21.0,2055,37144.170827
21.0,2055,37145.795339
21.0,1995,37147.893209
21.0,2055,37154.082857
21.0,1995,37155.015928
21.0,2055,37155.116783
21.0,1995,37158.678806
21.0,2055,37159.080857
21.0,2055,37160.554346
18.0,2941,37162.694828
21.0,2055,37163.548704
21.0,2055,37165.201589
21.0,2055,37168.599334
21.0,2055,37174.725384
21.0,2055,37180.365567
21.0,1995,37182.791148
21.0,1995,37184.430483
20.0,2364,37186.56288
21.0,2055,37187.697169
21.0,2055,37194.797599
20.0,2179,37196.232631
21.0,1995,37197.310788
21.0,1995,37197.760426
21.0,1995,37201.510709
21.0,2055,37203.455872
20.0,2495,37203.677031
21.0,2055,37205.068625
21.0,2055,37208.327016
20.0,2465,37208.369171
21.0,1995,37213.155811
21.0,1995,37218.643882
21.0,2055,37222.152806
21.0,2055,37223.771119
21.0,1995,37224.765549
21.0,1995,37225.933638
21.0,2055,37234.183863
21.0,1995,37234.475447
21.0,1995,37235.473271
21.0,1995,37235.871011
21.0,1995,37239.338205
21.0,1995,37241.293408
21.0,1995,37241.516742
21.0,1995,37246.158844
21.0,1995,37246.198619
21.0,1995,37250.983356
21.0,1995,37256.463052
19.0,2807,37258.262226
21.0,1995,37259.972739
21.0,1995,37261.59296
21.0,1995,37263.682339
19.0,2336,37269.006999
21.0,1995,37271.930015
21.0,1995,37272.217852
21.0,1995,37273.589457
21.0,1995,37277.024156
21.0,1995,37278.982451
20.0,2313,37279.204056
21.0,1995,37283.890163
21.0,2308,37285.169208
20.0,2228,37288.316604
21.0,1995,37288.711745
21.0,1995,37295.957112
21.0,2115,37296.436497
21.0,1995,37299.310229
21.0,2055,37302.545638
21.0,1995,37306.772616
20.0,2564,37308.491929
21.0,2055,37310.850244
21.0,2055,37311.136723
21.0,1995,37311.380985
21.0,2055,37315.995274
21.0,1995,37316.817348
21.0,1995,37317.039074
21.0,1995,37321.66569
21.0,1995,37322.943572
21.0,1995,37326.106921
21.0,1995,37326.490476
21.0,1995,37334.274454
21.0,2055,37334.942264
21.0,1995,37337.167265
21.0,1995,37340.404407
21.0,1995,37344.593926
21.0,1995,37346.302368
21.0,2055,37349.895774
21.0,2055,37350.436643
21.0,1995,37355.015652
21.0,2055,37355.939858
21.0,2281,37359.381413
21.0,1995,37359.658198
21.0,1995,37360.944456
18.0,2733,37363.119996
21.0,1995,37364.117575
20.0,2301,37370.289394
21.0,1995,37372.292343
21.0,1995,37375.16751
21.0,2055,37379.549229
21.0,1995,37382.624401
21.0,2570,37383.857838
21.0,1995,37384.342547
21.0,2055,37389.035137
21.0,2055,37389.559056
21.0,1995,37392.880614
21.0,1995,37393.795068
21.0,1995,37397.477382
21.0,2055,37398.341982
21.0,2055,37399.907763
21.0,1995,37400.941192
21.0,1995,37401.930067
21.0,1995,37408.109955
21.0,1995,37410.102785
21.0,2055,37418.697253
21.0,1995,37420.625394
21.0,1995,37422.322244
21.0,2055,37422.99179
20.0,2624,37425.070819
21.0,2055,37428.048822
21.0,2055,37428.574304
21.0,1995,37430.782436
21.0,2099,37433.654071
21.0,1995,37435.394254
21.0,2055,37437.387208
21.0,2055,37438.936927
21.0,1977,37439.486949
21.0,1995,37445.922002
20.0,2376,37445.978238
20.0,2269,37453.005949
21.0,1995,37456.177486
21.0,1995,37459.794198
21.0,1995,37460.458923
21.0,1995,37462.552378
20.0,2345,37464.688777
21.0,1995,37466.05001
21.0,2055,37466.661059
21.0,2055,37469.377215
21.0,1995,37471.114713
21.0,1995,37472.847164
21.0,2055,37475.958403
21.0,1995,37476.915537
21.0,2055,37477.499155
21.0,1995,37483.465729
21.0,2055,37484.707412
21.0,2055,37491.883794
21.0,1995,37493.981897
21.0,1995,37497.626467
21.0,1995,37498.291598
21.0,2055,37501.527194
21.0,1995,37503.917177
21.0,2070,37503.969506
21.0,2055,37505.676622
21.0,2055,37508.474515
21.0,2055,37510.218745
21.0,1995,37510.829024
21.0,1995,37515.499192
21.0,2055,37516.061036
19.0,2247,37518.724953
21.0,1995,37521.482903
21.0,2055,37523.695426
21.0,1995,37529.77159
21.0,2055,37532.985192
21.0,1995,37535.478467
21.0,2055,37540.584133
21.0,1995,37541.887964
21.0,2055,37542.973507
21.0,1995,37543.584007
21.0,1995,37548.035696
21.0,2055,37549.775009
21.0,2055,37554.97221
20.0,2163,37556.465411
21.0,1995,37556.505668
19.0,3160,37558.14735
21.0,1995,37559.252389
19.0,2911,37563.515604
21.0,2055,37568.587443
21.0,1995,37570.646116
21.0,1995,37573.125912
18.0,2827,37577.110526
21.0,1995,37581.096725
21.0,2055,37581.619943
21.0,2222,37583.668126
21.0,1995,37585.558846
21.0,1995,37587.294166
21.0,1995,37592.571062
19.0,2824,37593.760661
21.0,2055,37595.216202
21.0,1995,37596.868253
21.0,2055,37596.903218
21.0,2039,37601.974631
20.0,2546,37604.470403
21.0,2055,37607.280758
21.0,2055,37609.344812
21.0,2055,37611.826636
21.0,1995,37614.687716
21.0,2055,37619.802955
21.0,2055,37620.326968
21.0,2055,37622.374529
21.0,1995,37623.14517
21.0,1995,37624.87546
21.0,1995,37630.066754
20.0,2149,37634.138476
21.0,1995,37634.359352
21.0,2055,37635.457175
21.0,1995,37639.431404
20.0,2466,37641.526571
21.0,1995,37641.93998
21.0,1995,37644.755064
21.0,2055,37648.039187
21.0,1995,37649.418841
21.0,1995,37657.458403
21.0,1995,37660.125375
21.0,1995,37660.901863
20.0,2487,37661.707115
21.0,1995,37662.6573
21.0,1995,37667.925777
21.0,1995,37672.033623
21.0,2055,37673.398149
21.0,2055,37674.511723
21.0,1995,37677.42309
21.0,1995,37679.970944
21.0,1995,37682.791548
21.0,2055,37687.128831
15.0,3544,37687.492961
21.0,2055,37688.507553
20.0,2786,37694.474534
21.0,2055,37696.515018
21.0,1995,37697.965324
21.0,1995,37698.762646
21.0,1995,37699.56487
21.0,2055,37701.727954
21.0,1995,37705.923693
21.0,2055,37711.170082
21.0,1995,37712.496489
21.0,2055,37712.531548
21.0,1995,37715.375863
21.0,1995,37717.897171
21.0,1995,37720.745159
21.0,1995,37725.080092
21.0,1995,37725.446522
21.0,1995,37726.468709
21.0,1995,37734.847063
21.0,1995,37736.315014
21.0,1995,37737.883411
21.0,2055,37738.220833
21.0,1995,37739.998357
21.0,1995,37744.1186
19.0,2775,37747.699129
21.0,2055,37750.663051
21.0,1995,37750.879393
21.0,1995,37750.916566
21.0,1995,37753.804345
21.0,2055,37757.502367
21.0,2055,37760.451866
21.0,1995,37764.091802
21.0,1995,37765.132253
21.0,1995,37773.316649
21.0,1995,37774.796842
21.0,1995,37776.752756
19.0,2739,37778.080948
21.0,1995,37778.545497
21.0,1995,37782.752392
19.0,2502,37786.326376
21.0,2055,37787.620283
21.0,1995,37789.499989
21.0,1995,37789.716567
21.0,1995,37789.752407
21.0,1995,37792.66274
21.0,1995,37796.410438
21.0,1995,37799.347958
21.0,2055,37804.118719
21.0,2055,37805.151467
21.0,1995,37812.233315
21.0,1995,37813.726341
21.0,1995,37815.68162
21.0,1995,37817.49613
21.0,1995,37821.710991
21.0,1995,37825.166916
21.0,2055,37827.575787
21.0,2055,37829.610532
21.0,2055,37829.647148
20.0,2122,37830.747917
19.0,2752,37831.768771
21.0,2055,37832.57472
21.0,1995,37835.154662
21.0,2055,37839.252179
21.0,1995,37842.87468
21.0,1995,37843.904799
21.0,1995,37851.049719
21.0,1995,37852.604908
21.0,1995,37854.570277
21.0,1995,37856.371808
21.0,1995,37864.077894
21.0,2055,37867.697563
21.0,1995,37868.505177
21.0,1995,37869.630434
21.0,2055,37869.720991
21.0,1995,37870.675081
